110108005000,八里庄街道
110108006000,紫竹院街道
110108007000,北下关街道
110108008000,北太平庄街道
110108010000,学院路街道
110108011000,中关村街道
110108012000,海淀街道
110108013000,青龙桥街道
110108014000,清华园街道
110108015000,燕园街道
110108016000,香山街道
110108017000,清河街道
110108018000,花园路街道
110108019000,西三旗街道
110108020000,马连洼街道
110108021000,田村路街道
110108022000,上地街道
110108023000,万柳地区
110108024000,东升地区
110108025000,曙光街道
110108026000,温泉地区
110108027000,四季青地区
110108028000,西北旺地区
110108029000,苏家坨地区
110108030000,上庄地区
110109001000,大峪街道
110109002000,城子街道
110109003000,东辛房街道
110109004000,大台街道
110109005000,王平地区
110109006000,永定地区
110109007000,龙泉地区
110109101000,潭柘寺镇
110109104000,军庄镇
110109105000,雁翅镇
110109106000,斋堂镇
110109107000,清水镇
110109108000,妙峰山镇
110111001000,城关街道
110111002000,新镇街道
110111004000,向阳街道
110111005000,东风街道
110111006000,迎风街道
110111007000,星城街道
110111008000,良乡地区
110111009000,周口店地区
110111010000,琉璃河地区
110111011000,拱辰街道
110111012000,西潞街道
110111101000,阎村镇
110111103000,窦店镇
110111104000,石楼镇
110111105000,长阳镇
110111107000,河北镇
110111108000,长沟镇
110111109000,大石窝镇
110111110000,张坊镇
110111111000,十渡镇
110111112000,青龙湖镇
110111115000,韩村河镇
110111208000,霞云岭乡
110111209000,南窖乡
110111210000,佛子庄乡
110111211000,大安山乡
110111212000,史家营乡
110111213000,蒲洼乡
110112001000,中仓街道
110112002000,新华街道
110112003000,北苑街道
110112004000,玉桥街道
110112005000,永顺地区
110112006000,梨园地区
110112104000,宋庄镇
110112105000,张家湾镇
110112106000,?县镇
110112109000,马驹桥镇
110112110000,西集镇
110112114000,台湖镇
110112117000,永乐店镇
110112119000,潞城镇
110112209000,于家务回族乡
110113001000,胜利街道
110113002000,光明街道
110113003000,仁和地区
110113004000,后沙峪地区
110113005000,天竺地区
110113006000,杨镇地区
110113007000,牛栏山地区
110113008000,南法信地区
110113009000,马坡地区
110113010000,石园街道
110113011000,空港街道
110113012000,双丰街道
110113013000,旺泉街道
110113101000,高丽营镇
110113104000,李桥镇
110113105000,李遂镇
110113106000,南彩镇
110113108000,北务镇
110113109000,大孙各庄镇
110113110000,张镇
110113111000,龙湾屯镇
110113112000,木林镇
110113113000,北小营镇
110113115000,北石槽镇
110113116000,赵全营镇
110114001000,城北街道
110114002000,南口地区
110114003000,马池口地区
110114004000,沙河地区
110114005000,城南街道
110114006000,回龙观地区
110114007000,东小口地区
110114104000,阳坊镇
110114110000,小汤山镇
110114111000,南邵镇
110114112000,崔村镇
110114113000,百善镇
110114115000,北七家镇
110114116000,兴寿镇
110114118000,流村镇
110114119000,十三陵镇
110114120000,延寿镇
110115001000,兴丰街道
110115002000,林校路街道
110115003000,清源街道
110115004000,亦庄地区
110115005000,黄村地区
110115006000,旧宫地区
110115007000,西红门地区
110115008000,瀛海地区
110115009000,观音寺街道
110115010000,天宫院街道
110115103000,青云店镇
110115104000,采育镇
110115105000,安定镇
110115106000,礼贤镇
110115107000,榆垡镇
110115108000,庞各庄镇
110115109000,北臧村镇
110115110000,魏善庄镇
110115111000,长子营镇
110115403000,北京经济技术开发区
110116001000,泉河街道
110116002000,龙山街道
110116003000,怀柔地区
110116004000,雁栖地区
110116005000,庙城地区
110116102000,北房镇
110116103000,杨宋镇
110116105000,桥梓镇
110116106000,怀北镇
110116107000,汤河口镇
110116108000,渤海镇
110116109000,九渡河镇
110116110000,琉璃庙镇
110116111000,宝山镇
110116211000,长哨营满族乡
110116213000,喇叭沟门满族乡
110117001000,滨河街道
110117002000,兴谷街道
110117003000,渔阳地区
110117004000,峪口地区
110117005000,马坊地区
110117006000,金海湖地区
110117101000,东高村镇
110117102000,山东庄镇
110117104000,南独乐河镇
110117105000,大华山镇
110117106000,夏各庄镇
110117108000,马昌营镇
110117110000,王辛庄镇
110117111000,大兴庄镇
110117112000,刘家店镇
110117114000,镇罗营镇
110117213000,黄松峪乡
110117214000,熊儿寨乡
110228001000,鼓楼街道
110228002000,果园街道
110228003000,檀营地区
110228100000,密云镇
110228101000,溪翁庄镇
110228102000,西田各庄镇
110228103000,十里堡镇
110228104000,河南寨镇
110228105000,巨各庄镇
110228106000,穆家峪镇
110228107000,太师屯镇
110228108000,高岭镇
110228109000,不老屯镇
110228110000,冯家峪镇
110228111000,古北口镇
110228112000,大城子镇
110228113000,东邵渠镇
110228114000,北庄镇
110228115000,新城子镇
110228116000,石城镇
110229001000,百泉街道
110229002000,香水园街道
110229003000,儒林街道
110229100000,延庆镇
110229101000,康庄镇
110229102000,八达岭镇
110229103000,永宁镇
110229104000,旧县镇
110229105000,张山营镇
110229106000,四海镇
110229107000,千家店镇
110229108000,沈家营镇
110229109000,大榆树镇
110229110000,井庄镇
110229207000,大庄科乡
110229209000,刘斌堡乡
110229210000,香营乡
110229214000,珍珠泉乡
120101001000,劝业场街道
120101002000,小白楼街道
120101003000,体育馆街道
120101004000,新兴街道
120101005000,南营门社区街道
120101006000,南市街道
120102001000,大王庄街道
120102002000,大直沽街道
120102003000,中山门街道
120102004000,富民路街道
120102005000,二号桥街道
120102006000,春华街道
120102007000,唐家口街道
120102008000,向阳楼街道
120102009000,常州道街道
120102010000,上杭路街道
120102011000,东新街道
120102012000,鲁山道街道
120102013000,天津铁厂街道
120103001000,大营门街道
120103002000,下瓦房街道
120103003000,桃园街道
120103004000,挂甲寺街道
120103005000,马场街道
120103006000,越秀路街道
120103007000,友谊路街道
120103008000,天塔街道
120103009000,尖山街道
120103010000,陈塘庄街道
120103011000,柳林街道
120103012000,东海街道
120103013000,梅江街道
120104001000,长虹街道
120104002000,鼓楼街道
120104003000,兴南街道
120104004000,广开街道
120104005000,万兴街道
120104006000,学府街道
120104007000,向阳路街道
120104008000,嘉陵道街道
120104009000,王顶堤街道
120104010000,水上公园街道
120104011000,体育中心街道
120104012000,华苑街道
120105001000,光复道街道
120105002000,望海楼街道
120105003000,鸿顺里街道
120105004000,新开河街道
120105005000,铁东路街道
120105006000,建昌道街道
120105007000,宁园街道
120105008000,王串场街道
120105009000,江都路街道
120105010000,月牙河街道
120106001000,西于庄街道
120106002000,双环村街道
120106003000,咸阳北路街道
120106004000,丁字沽街道
120106005000,西沽街道
120106006000,三条石街道
120106008000,邵公庄街道
120106009000,芥园街道
120106010000,铃铛阁街道
120106011000,大胡同街道
120110001000,张贵庄街道
120110002000,丰年村街道
120110003000,万新街道
120110004000,无瑕街道
120110005000,新立街道
120110006000,华明街道
120110007000,金钟街道
120110008000,军粮城街道
120110009000,金桥街道
120110400000,开发区西区
120110401000,保税区空港国际物流区
120110402000,保税区空港国际物流经济区
120110403000,东丽区开发区
120110404000,东丽湖
120110405000,综合保税区
120110406000,航空新城
120111001000,西营门街道
120111002000,李七庄街道
120111100000,中北镇
120111101000,杨柳青镇
120111102000,辛口镇
120111103000,张家窝镇
120111104000,精武镇
120111105000,大寺镇
120111106000,王稳庄镇
120111400000,开发区西青微电子小区
120111401000,新技术产业园区
120111402000,西青高校区
120111450000,西青区开发区
120112100000,咸水沽镇
120112101000,葛沽镇
120112102000,小站镇
120112103000,双港镇
120112104000,辛庄镇
120112106000,双桥河镇
120112107000,八里台镇
120112108000,北闸口镇
120112401000,铁路十八局
120112403000,长青
120112404000,津南开发区东区
120112405000,津南开发区西区
120112407000,海河教育园区
120112500000,双林农场
120112501000,津南国家农业园区
120113001000,果园新村街道
120113002000,集贤里街道
120113003000,普东街道
120113004000,瑞景街道
120113005000,佳荣里街道
120113100000,天穆镇
120113101000,北仓镇
120113102000,双街镇
120113103000,双口镇
120113104000,青光镇
120113106000,宜兴埠镇
120113107000,小淀镇
120113108000,大张庄镇
120113111000,西堤头镇
120113400000,科技园区北区
120113401000,科技园区南区
120113402000,天津医药医疗器械工业园
120113403000,天津陆路港物流装备产业园
120113404000,天津风电产业园
120113500000,红旗农场
120113501000,曙光农场
120114001000,杨村街道
120114002000,下朱庄街道
120114003000,东蒲洼街道
120114004000,黄庄街道
120114005000,徐官屯街道
120114006000,运河西街道
120114101000,梅厂镇
120114102000,大碱厂镇
120114103000,崔黄口镇
120114104000,大良镇
120114105000,下伍旗镇
120114106000,南蔡村镇
120114107000,大孟庄镇
120114108000,泗村店镇
120114109000,河西务镇
120114110000,城关镇
120114111000,东马圈镇
120114112000,黄花店镇
120114113000,石各庄镇
120114114000,王庆坨镇
120114115000,汊沽港镇
120114116000,河北屯镇
120114117000,上马台镇
120114118000,大王古庄镇
120114119000,陈咀镇
120114203000,豆张庄乡
120114206000,曹子里乡
120114207000,大黄堡乡
120114213000,高村乡
120114214000,白古屯乡
120114400000,开发区武清逸仙园小区
120114401000,武清区开发区
120114500000,武清农场
120115001000,海滨街道
120115002000,宝平街道
120115003000,钰华街道
120115101000,大口屯镇
120115102000,大白庄镇
120115103000,王卜庄镇
120115104000,方家庄镇
120115105000,林亭口镇
120115106000,八门城镇
120115107000,大钟庄镇
120115108000,新安镇
120115110000,马家店镇
120115111000,霍各庄镇
120115113000,新开口镇
120115115000,大唐庄镇
120115117000,高家庄镇
120115118000,口东镇
120115119000,牛道口镇
120115120000,史各庄镇
120115121000,郝各庄镇
120115122000,周良庄镇
120115123000,牛家牌镇
120115124000,尔王庄镇
120115125000,黄庄镇
120115453000,天宝工业园区
120115454000,九园工业园区
120115455000,京津新城
120115500000,里自沽农场
120115501000,黄庄农场
120115502000,大钟农场
120116001000,新村街道
120116002000,于家堡街道
120116003000,新港街道
120116004000,向阳街道
120116005000,杭州道街道
120116006000,新河街道
120116007000,大沽街道
120116008000,新北街道
120116009000,北塘街道
120116010000,渤海石油街道
120116011000,胡家园街道
120116031000,汉沽街道
120116032000,寨上街道
120116033000,河西街道
120116051000,迎宾街道
120116052000,胜利街道
120116053000,古林街道
120116054000,海滨街道
120116055000,港西街道
120116100000,新城镇
120116134000,大田镇
120116135000,杨家泊镇
120116136000,茶淀镇
120116156000,太平镇
120116157000,小王庄镇
120116158000,中塘镇
120116400000,开发区
120116401000,保税区
120116402000,天津滨海新区高新技术产业开发区
120116403000,东疆保税港区
120116404000,中心商务区
120116405000,临港工业区
120116406000,中新天津生态城
120116407000,滨海旅游区
120116408000,南港工业区
120116409000,临港产业园区一
120116410000,临港产业园区二
120221100000,芦台镇
120221102000,宁河镇
120221103000,苗庄镇
120221104000,丰台镇
120221105000,岳龙镇
120221106000,板桥镇
120221107000,潘庄镇
120221109000,造甲城镇
120221110000,七里海镇
120221111000,大北涧沽镇
120221112000,东棘坨镇
120221204000,北淮淀乡
120221205000,?口乡
120221206000,廉庄子乡
120221400000,宁河县贸易开发区
120221401000,宁河县经济开发区
120221451000,宁河县现代产业园区
120221452000,天津潘庄工业区
120221500000,潘庄农场
120223100000,静海镇
120223101000,唐官屯镇
120223102000,独流镇
120223103000,王口镇
120223104000,台头镇
120223105000,子牙镇
120223106000,陈官屯镇
120223107000,中旺镇
120223108000,大邱庄镇
120223109000,蔡公庄镇
120223110000,梁头镇
120223111000,团泊镇
120223112000,双塘镇
120223113000,大丰堆镇
120223114000,沿庄镇
120223115000,西翟庄镇
120223200000,良王庄乡
120223201000,杨成庄乡
120223400000,天津静海经济开发区
120223402000,天津子牙工业园区
120225001000,文昌街道
120225100000,渔阳镇
120225101000,洇溜镇
120225102000,官庄镇
120225103000,马伸桥镇
120225104000,下营镇
120225105000,邦均镇
120225106000,别山镇
120225108000,尤古庄镇
120225109000,上仓镇
120225111000,下仓镇
120225112000,罗庄子镇
120225113000,白涧镇
120225114000,五百户镇
120225115000,侯家营镇
120225116000,桑梓镇
120225117000,东施古镇
120225118000,下窝头镇
120225119000,杨津庄镇
120225120000,出头岭镇
120225121000,西龙虎峪镇
120225122000,穿芳峪镇
120225123000,东二营镇
120225124000,许家台镇
120225125000,礼明庄镇
120225126000,东赵各庄镇
120225203000,孙各庄乡
130102001000,建北街道
130102002000,青园街道
130102003000,广安街道
130102004000,育才街道
130102005000,跃进街道
130102007000,河东街道
130102010000,长丰街道
130102011000,谈固街道
130102100000,西兆通镇
130102101000,南村镇
130102102000,高营镇
130103001000,中山东路街道
130103002000,彭后街道
130103003000,东风街道
130103004000,东华街道
130103005000,休门街道
130103006000,阜康街道
130103007000,建安街道
130103008000,胜利北街道
130103009000,汇通街道
130103101000,桃园镇
130104001000,东里街道
130104002000,中山街道
130104004000,南长街道
130104005000,维明街道
130104006000,裕西街道
130104007000,友谊街道
130104008000,红旗街道
130104009000,新石街道
130104010000,苑东街道
130104011000,西里街道
130104012000,振头街道
130104013000,留营街道
130105001000,革新街街道
130105003000,新华路街道
130105004000,宁安路街道
130105005000,东焦街道
130105006000,西苑街道
130105007000,合作路街道
130105008000,联盟路街道
130105009000,石岗大街街道
130105010000,五七路街道
130105011000,天苑街道
130105012000,北苑街道
130105100000,大郭镇
130105101000,赵陵铺镇
130105201000,西三庄乡
130105202000,杜北乡
130107001000,矿市街街道
130107002000,四微街道
130107100000,贾庄镇
130107101000,凤山镇
130107200000,横涧乡
130108001000,裕兴街道
130108002000,裕强街道
130108003000,东苑街道
130108004000,建通街道
130108005000,槐底街道
130108006000,裕华路街道
130108007000,裕东街道
130108010000,高新区长江街道
130108011000,太行街道
130108100000,宋营镇
130108101000,方村镇
130121100000,微水镇
130121101000,上安镇
130121102000,天长镇
130121103000,秀林镇
130121104000,南峪镇
130121105000,威州镇
130121106000,小作镇
130121107000,南障城镇
130121108000,苍岩山镇
130121109000,测鱼镇
130121200000,吴家窑乡
130121201000,北正乡
130121202000,于家乡
130121203000,孙庄乡
130121204000,南陉乡
130121205000,辛庄乡
130121206000,南王庄乡
130123100000,正定镇
130123101000,诸福屯镇
130123102000,新城铺镇
130123103000,新安镇
130123200000,南牛乡
130123201000,南楼乡
130123202000,西平乐乡
130123203000,北早现乡
130123204000,曲阳桥乡
130124100000,栾城镇
130124101000,郄马镇
130124103000,冶河镇
130124104000,窦妪镇
130124105000,楼底镇
130124200000,南高乡
130124201000,柳林屯乡
130124202000,西营乡
130125100000,龙州镇
130125101000,南桥镇
130125102000,上碑镇
130125103000,口头镇
130125200000,独羊岗乡
130125201000,安香乡
130125202000,只里乡
130125203000,市同乡
130125204000,翟营乡
130125205000,城寨乡
130125206000,上方乡
130125207000,玉亭乡
130125208000,北河乡
130125209000,上闫庄乡
130125210000,九口子乡
130126100000,灵寿镇
130126101000,青同镇
130126102000,塔上镇
130126103000,陈庄镇
130126104000,慈峪镇
130126105000,岔头镇
130126200000,三圣院乡
130126201000,北洼乡
130126202000,牛城乡
130126203000,狗台乡
130126204000,南寨乡
130126205000,南燕川乡
130126206000,北谭庄乡
130126207000,寨头乡
130126208000,南营乡
130127100000,高邑镇
130127101000,大营镇
130127102000,富村镇
130127201000,中韩乡
130127202000,万城乡
130128100000,深泽镇
130128101000,铁杆镇
130128102000,赵八镇
130128200000,白庄乡
130128201000,留村乡
130128203000,桥头乡
130129100000,赞皇镇
130129101000,院头镇
130129200000,西龙门乡
130129201000,南邢郭乡
130129202000,南清河乡
130129203000,西阳泽乡
130129204000,土门乡
130129205000,黄北坪乡
130129206000,嶂石岩乡
130129207000,许亭乡
130129208000,张楞乡
130130100000,无极镇
130130101000,七汲镇
130130102000,张段固镇
130130103000,北苏镇
130130104000,郭庄镇
130130105000,大陈镇
130130200000,高头乡
130130201000,郝庄乡
130130202000,东侯坊乡
130130203000,里城道乡
130130204000,南流乡
130131100000,平山镇
130131101000,东回舍镇
130131102000,温塘镇
130131103000,南甸镇
130131104000,岗南镇
130131105000,中古月镇
130131106000,下槐镇
130131107000,孟家庄镇
130131108000,小觉镇
130131109000,蛟潭庄镇
130131110000,西柏坡镇
130131111000,下口镇
130131200000,西大吾乡
130131201000,上三汲乡
130131202000,两河乡
130131203000,东王坡乡
130131204000,苏家庄乡
130131205000,宅北乡
130131207000,北冶乡
130131209000,上观音堂乡
130131210000,杨家桥乡
130131211000,营里乡
130131212000,合河口乡
130132001000,城区街道
130132100000,槐阳镇
130132101000,因村镇
130132102000,南佐镇
130132103000,宋曹镇
130132104000,南因镇
130132105000,姬村镇
130132200000,马村乡
130132201000,东张乡
130132202000,赵同乡
130132203000,北褚乡
130132204000,苏村乡
130132205000,苏阳乡
130132206000,北正乡
130132207000,前仙乡
130132208000,黑水河乡
130133100000,赵州镇
130133101000,范庄镇
130133102000,北王里镇
130133103000,新寨店镇
130133104000,韩村镇
130133105000,南柏舍镇
130133106000,沙河店镇
130133200000,前大章乡
130133201000,谢庄乡
130133202000,高村乡
130133203000,王西章乡
130181100000,辛集镇
130181101000,旧城镇
130181102000,张古庄镇
130181103000,位伯镇
130181104000,新垒头镇
130181105000,新城镇
130181106000,南智丘镇
130181107000,王口镇
130181200000,天宫营乡
130181201000,前营乡
130181202000,马庄乡
130181203000,和睦井乡
130181204000,田家庄乡
130181205000,中里厢乡
130181206000,小辛庄乡
130181500000,辛集经济开发区
130182100000,廉州镇
130182101000,兴安镇
130182102000,贾市庄镇
130182103000,南营镇
130182104000,梅花镇
130182105000,岗上镇
130182106000,丘头镇
130182107000,南董镇
130182108000,张家庄镇
130182109000,南孟镇
130182110000,增村镇
130182111000,常安镇
130182112000,西关镇
130182200000,九门回族乡
130182500000,石家庄经济技术开发区
130183100000,晋州镇
130183101000,总十庄镇
130183102000,营里镇
130183103000,桃园镇
130183104000,东卓宿镇
130183105000,马于镇
130183106000,小樵镇
130183107000,槐树镇
130183108000,东里庄镇
130183201000,周家庄乡
130184001000,长寿街道
130184101000,化皮镇
130184102000,承安镇
130184103000,正莫镇
130184104000,南大岳镇
130184105000,杜固镇
130184106000,邯邰镇
130184107000,东王镇
130184108000,马头铺镇
130184200000,协神乡
130184201000,木村乡
130184202000,彭家庄乡
130185100000,获鹿镇
130185101000,铜冶镇
130185102000,寺家庄镇
130185103000,上庄镇
130185104000,李村镇
130185105000,宜安镇
130185106000,黄壁庄镇
130185107000,大河镇
130185108000,山尹村镇
130185200000,石井乡
130185201000,白鹿泉乡
130185202000,上寨乡
130185500000,河北鹿泉经济开发区
130202001000,学院南路街道
130202002000,友谊街道
130202003000,广场街道
130202004000,永红桥街道
130202005000,小山街道
130202006000,文北街道
130202007000,钱营街道
130202008000,惠民道街道
130202100000,芦台开发区海北镇
130202101000,汉沽管理区汉丰镇
130202200000,女织寨乡
130202450000,芦台开发区新华路街道
130202451000,汉沽管理区兴农
130202452000,汉沽管理区振兴街道
130203001000,乔屯街道
130203002000,文化路街道
130203003000,钓鱼台街道
130203004000,东新村街道
130203005000,缸窑街道
130203006000,机场路街道
130203007000,河北路街道
130203008000,龙东街道
130203009000,大里街道
130203010000,光明街道
130203011000,翔云道街道
130203200000,果园乡
130203450000,唐山高新技术产业开发区
130204001000,林西街道
130204002000,唐家庄街道
130204003000,古冶街道
130204004000,赵各庄街道
130204007000,京华街道
130204100000,范各庄镇
130204101000,卑家店镇
130204201000,王辇庄乡
130204202000,习家套乡
130204203000,大庄坨乡
130205001000,马家沟街道
130205002000,开平街道
130205003000,税务庄街道
130205005000,陡电街道
130205006000,荆各庄街道
130205100000,开平镇
130205101000,栗园镇
130205102000,郑庄子镇
130205103000,双桥镇
130205104000,洼里镇
130205105000,越河镇
130207102000,稻地镇
130207103000,小集镇
130207104000,黄各庄镇
130207105000,西葛镇
130207106000,大新庄镇
130207107000,钱营镇
130207108000,唐坊镇
130207109000,王兰庄镇
130207110000,柳树?镇
130207111000,黑沿子镇
130207113000,丰南镇
130207114000,大齐各庄镇
130207201000,南孙庄乡
130207202000,东田庄乡
130207203000,尖字沽乡
130208001000,太平路街道
130208002000,燕山路街道
130208003000,?阳街道
130208100000,丰润镇
130208101000,老庄子镇
130208102000,任各庄镇
130208103000,左家坞镇
130208104000,泉河头镇
130208105000,王官营镇
130208106000,火石营镇
130208107000,韩城镇
130208108000,岔河镇
130208109000,新军屯镇
130208110000,小张各庄镇
130208111000,丰登坞镇
130208112000,李钊庄镇
130208113000,白官屯镇
130208114000,石各庄镇
130208115000,沙流河镇
130208116000,七树庄镇
130208117000,杨官林镇
130208202000,姜家营乡
130208205000,欢喜庄乡
130208207000,银城铺乡
130208208000,刘家营乡
130208209000,常庄乡
130208450000,河北唐山空港城临空经济开发区
130209100000,唐海镇
130209112000,滨海镇
130209113000,柳赞镇
130209401000,一农场
130209403000,三农场
130209404000,四农场
130209405000,五农场
130209406000,六农场
130209407000,七农场
130209408000,八农场
130209409000,九农场
130209410000,十农场
130209411000,十一农场
130209412000,八里滩养殖场
130209413000,十里海养殖场
130209450000,南堡经济开发区
130209451000,曹妃甸工业区
130223001000,滦河街道
130223002000,古城街道
130223100000,滦州镇
130223101000,响堂镇
130223102000,东安各庄镇
130223103000,雷庄镇
130223104000,茨榆坨镇
130223105000,榛子镇
130223106000,杨柳庄镇
130223107000,油榨镇
130223108000,古马镇
130223109000,小马庄镇
130223110000,九百户镇
130223111000,王店子镇
130224001000,奔城街道
130224100000,奔城镇
130224101000,宋道口镇
130224102000,长凝镇
130224103000,胡各庄镇
130224104000,坨里镇
130224105000,姚王庄镇
130224106000,司各庄镇
130224107000,安各庄镇
130224108000,扒齿港镇
130224109000,程庄镇
130224110000,青坨营镇
130224111000,柏各庄镇
130224114000,南堡镇
130224115000,方各庄镇
130224116000,东黄坨镇
130224117000,马城镇
130225001000,城区街道
130225100000,乐亭镇
130225101000,汤家河镇
130225102000,胡家坨镇
130225103000,王滩镇
130225104000,闫各庄镇
130225105000,马头营镇
130225106000,新寨镇
130225107000,汀流河镇
130225108000,姜各庄镇
130225109000,毛庄镇
130225110000,中堡镇
130225201000,庞各庄乡
130225202000,大相各庄乡
130225203000,古河乡
130225450000,长芦大清河盐场
130225451000,海港区
130225452000,唐山湾国际旅游岛
130227001000,迁西县栗乡街道
130227100000,兴城镇
130227101000,金厂峪镇
130227102000,洒河桥镇
130227103000,太平寨镇
130227104000,罗家屯镇
130227105000,东荒峪镇
130227106000,新集镇
130227107000,三屯营镇
130227108000,滦阳镇
130227200000,白庙子乡
130227201000,上营乡
130227202000,汉儿庄乡
130227203000,渔户寨乡
130227204000,旧城乡
130227205000,尹庄乡
130227206000,东莲花院乡
130227207000,新庄子乡
130227450000,迁西县栗乡工业产业聚集区
130229100000,玉田镇
130229101000,亮甲店镇
130229102000,鸦鸿桥镇
130229103000,窝洛沽镇
130229104000,石臼窝镇
130229105000,虹桥镇
130229106000,散水头镇
130229107000,林南仓镇
130229108000,林西镇
130229109000,杨家板桥镇
130229110000,彩亭桥镇
130229111000,孤树镇
130229112000,大安镇
130229113000,唐自头镇
130229200000,郭家屯乡
130229201000,林头屯乡
130229202000,杨家套乡
130229203000,潮洛窝乡
130229204000,陈家铺乡
130229205000,郭家桥乡
130281001000,华明路街道
130281002000,文化路街道
130281100000,遵化镇
130281101000,堡子店镇
130281102000,马兰峪镇
130281103000,平安城镇
130281104000,东新庄镇
130281105000,新店子镇
130281106000,党峪镇
130281107000,地北头镇
130281108000,东旧寨镇
130281109000,铁厂镇
130281110000,苏家洼镇
130281111000,建明镇
130281112000,石门镇
130281200000,西留村乡
130281201000,崔家庄乡
130281202000,兴旺寨乡
130281203000,西下营满族乡
130281204000,汤泉满族乡
130281205000,东陵满族乡
130281206000,刘备寨乡
130281207000,团瓢庄乡
130281208000,娘娘庄乡
130281209000,西三里乡
130281210000,候家寨乡
130281211000,小厂乡
130283100000,迁安镇
130283101000,夏官营镇
130283102000,杨各庄镇
130283103000,建昌营镇
130283104000,赵店子镇
130283105000,野鸡坨镇
130283106000,大崔庄镇
130283107000,杨店子镇
130283108000,蔡园镇
130283109000,马兰庄镇
130283110000,沙河驿镇
130283111000,木厂口镇
130283200000,扣庄乡
130283201000,彭店子乡
130283202000,上射雁庄乡
130283203000,闫家店乡
130283204000,五重安乡
130283205000,大五里乡
130283206000,太平庄乡
130302001000,文化路街道
130302002000,海滨路街道
130302003000,北环路街道
130302004000,建设大街街道
130302005000,河东街道
130302006000,西港路街道
130302007000,燕山大街街道
130302008000,港城大街街道
130302009000,东环路街道
130302010000,白塔岭街道
130302011000,秦皇岛经济技术开发区珠江道街道
130302012000,黄河道街道
130302013000,腾飞路街道
130302100000,东港镇
130302101000,海港镇
130302102000,西港镇
130302103000,海阳镇
130302104000,北港镇
130302400000,榆关管理处
130302401000,牛头崖管理处
130303001000,南关街道
130303002000,东街街道
130303003000,西街街道
130303004000,路南街道
130303005000,船厂路街道
130303100000,第一关镇
130303101000,石河镇
130303102000,孟姜镇
130303200000,渤海乡
130304001000,西山街道
130304002000,东山街道
130304100000,海滨镇
130304101000,戴河镇
130321100000,青龙镇
130321101000,祖山镇
130321102000,木头凳镇
130321103000,双山子镇
130321104000,马圈子镇
130321105000,肖营子镇
130321106000,大巫岚镇
130321107000,土门子镇
130321108000,八道河镇
130321109000,隔河头镇
130321110000,娄杖子镇
130321200000,凤凰山乡
130321201000,龙王庙乡
130321202000,三星口乡
130321203000,干沟乡
130321206000,大石岭乡
130321208000,官场乡
130321209000,茨榆山乡
130321210000,平方子乡
130321211000,安子岭乡
130321212000,朱杖子乡
130321213000,草碾乡
130321214000,七道河乡
130321217000,三拨子乡
130321218000,凉水河乡
130322100000,昌黎镇
130322101000,靖安镇
130322102000,安山镇
130322103000,龙家店镇
130322104000,泥井镇
